,col_1,col_2,Target,Target_Spurious
3487,0.2031,0.797,0,1
3488,0.11127,0.8887,0,1
3489,0.07806,0.922,0,1
3490,0.968,0.0321,0,0
3491,0.941,0.0592,0,0
3492,0.947,0.053,0,0
3493,0.9575,0.04272,0,0
3494,0.893,0.1067,0,0
3495,0.06232,0.9375,0,1
3496,0.8975,0.1023,0,0
3497,0.2081,0.792,0,1
3498,0.3416,0.658,0,0
3499,0.755,0.2451,0,0
3500,0.2524,0.7476,0,1
3501,0.4282,0.572,0,1
3502,0.0901,0.9097,0,1
3503,0.4111,0.589,0,1
3504,0.8643,0.1357,0,0
3505,0.254,0.746,0,1
3506,0.8374,0.1624,0,0
3507,0.895,0.1052,0,0
3508,0.766,0.2338,0,0
3509,0.644,0.3557,0,1
3510,0.839,0.1614,0,0
3511,0.1859,0.814,0,1
3512,0.894,0.10596,0,0
3513,0.1105,0.8896,0,1
3514,0.7734,0.2268,0,0
3515,0.8726,0.1277,0,0
3516,0.2751,0.725,0,1
3517,0.6807,0.319,0,0
3518,0.9463,0.0538,0,0
3519,0.823,0.1766,0,0
3520,0.9097,0.0901,0,0
3521,0.9375,0.06232,0,0
3522,0.8174,0.1824,0,0
3523,0.7056,0.2942,0,0
3524,0.8774,0.1225,0,0
3525,0.6,0.4,0,1
3526,0.7812,0.2186,0,0
3527,0.5,0.5,0,1
3528,0.1082,0.8916,0,1
3529,0.632,0.3684,0,0
3530,0.928,0.0716,0,0
3531,0.1384,0.8613,0,1
3532,0.89,0.1097,0,0
3533,0.7607,0.2394,0,0
3534,0.644,0.3557,0,0
3535,0.0967,0.9033,0,1
3536,0.9204,0.0798,0,0
3537,0.2437,0.7563,0,1
3538,0.2173,0.7827,0,1
3539,0.396,0.604,0,1
3540,0.9106,0.0895,0,0
3541,0.8354,0.1646,0,0
3542,0.11676,0.8833,0,1
3543,0.839,0.1614,0,0
3544,0.2974,0.7026,0,1
3545,0.1348,0.865,0,1
3546,0.1656,0.8345,0,1
3547,0.628,0.372,0,1
3548,0.7188,0.2815,0,0
3549,0.6113,0.3887,0,0
3550,0.3416,0.658,0,1
3551,0.8643,0.1357,0,0
3552,0.958,0.04208,0,0
3553,0.1531,0.847,0,1
3554,0.5254,0.4746,0,0
3555,0.851,0.149,0,0
3556,0.908,0.09174,0,0
3557,0.809,0.1907,0,0
3558,0.1836,0.8164,0,1
3559,0.8164,0.1836,0,0
3560,0.562,0.4377,0,0
3561,0.4036,0.596,0,1
3562,0.888,0.112,0,0
3563,0.1321,0.868,0,1
3564,0.953,0.0471,0,0
3565,0.398,0.602,0,1
3566,0.6113,0.3887,0,1
3567,0.539,0.461,0,1
3568,0.648,0.3523,0,1
3569,0.66,0.3398,0,0
3570,0.587,0.413,0,0
3571,0.7266,0.2737,0,0
3572,0.847,0.1531,0,0
3573,0.3667,0.6333,0,1
3574,0.9404,0.05966,0,0
3575,0.3923,0.6074,0,1
3576,0.9497,0.0505,0,0
3577,0.958,0.04178,0,0
3578,0.8716,0.1285,0,0
3579,0.3647,0.6353,0,1
3580,0.9546,0.04535,0,0
3581,0.2612,0.739,0,1
3582,0.5815,0.4187,0,1
3583,0.1067,0.893,0,1
3584,0.7217,0.2783,0,1
3585,0.8174,0.1824,0,0
3586,0.2466,0.7534,0,1
3587,0.1931,0.8066,0,1
3588,0.8706,0.1294,0,0
3589,0.8457,0.154,0,0
3590,0.913,0.0869,0,0
3591,0.248,0.752,0,1
3592,0.09204,0.908,0,1
3593,0.1242,0.876,0,1
3594,0.4534,0.547,0,1
3595,0.1394,0.861,0,1
3596,0.1699,0.83,0,1
3597,0.5,0.5,0,1
3598,0.8926,0.1074,0,0
3599,0.934,0.0661,0,0
3600,0.0927,0.907,0,1
3601,0.9,0.10016,0,0
3602,0.3647,0.6353,0,1
3603,0.3757,0.6245,0,1
3604,0.1836,0.8164,0,1
3605,0.8975,0.1023,0,0
3606,0.875,0.1251,0,0
3607,0.893,0.10706,0,0
3608,0.0851,0.915,0,1
3609,0.2437,0.7563,0,1
3610,0.8276,0.1721,0,0
3611,0.0511,0.9487,0,1
3612,0.1677,0.832,0,1
3613,0.3008,0.699,0,1
3614,0.839,0.1614,0,0
3615,0.8926,0.1074,0,0
3616,0.868,0.1321,0,0
3617,0.263,0.7373,0,1
3618,0.179,0.821,0,1
3619,0.8765,0.12335,0,0
3620,0.1813,0.819,0,1
3621,0.8706,0.1294,0,0
3622,0.9087,0.0914,0,0
3623,0.1348,0.865,0,1
3624,0.8926,0.1074,0,0
3625,0.939,0.06097,0,0
3626,0.551,0.4495,0,1
3627,0.2056,0.7944,0,1
3628,0.9453,0.0546,0,0
3629,0.3157,0.684,0,1
3630,0.926,0.0742,0,0
3631,0.539,0.461,0,1
3632,0.04025,0.96,0,1
3633,0.9014,0.09875,0,0
3634,0.857,0.1432,0,0
3635,0.8887,0.11127,0,0
3636,0.6167,0.383,0,0
3637,0.82,0.18,0,0
3638,0.914,0.0857,0,0
3639,0.2554,0.7446,0,1
3640,0.615,0.385,0,1
3641,0.7505,0.2494,0,0
3642,0.7505,0.2494,0,0
3643,0.9165,0.0833,0,0
3644,0.7026,0.2974,0,0
3645,0.769,0.231,0,0
3646,0.937,0.0628,0,0
3647,0.4495,0.551,0,1
3648,0.2031,0.797,0,1
3649,0.1635,0.8364,0,1
3650,0.72,0.2798,0,0
3651,0.819,0.1813,0,0
3652,0.1005,0.8994,0,1
3653,0.564,0.4358,0,1
3654,0.3774,0.6226,0,1
3655,0.1285,0.8716,0,1
3656,0.7812,0.2186,0,1
3657,0.1152,0.885,0,1
3658,0.0974,0.903,0,1
3659,0.6,0.4,0,1
3660,0.3684,0.632,0,1
3661,0.709,0.291,0,0
3662,0.7637,0.2366,0,0
3663,0.959,0.04083,0,0
3664,0.865,0.1348,0,0
3665,0.1766,0.823,0,1
3666,0.3557,0.644,0,1
3667,0.861,0.1394,0,0
3668,0.867,0.1329,0,0
3669,0.1321,0.868,0,1
3670,0.2451,0.755,0,1
3671,0.868,0.1321,0,0
3672,0.1067,0.893,0,1
3673,0.881,0.1192,0,0
3674,0.8154,0.1848,0,0
3675,0.8643,0.1357,0,0
3676,0.4167,0.583,0,1
3677,0.1603,0.84,0,1
3678,0.1339,0.866,0,1
3679,0.248,0.752,0,1
3680,0.857,0.1432,0,0
3681,0.9136,0.0863,0,0
3682,0.831,0.1688,0,0
3683,0.895,0.1052,0,0
3684,0.7266,0.2737,0,0
3685,0.231,0.769,0,1
3686,0.4036,0.596,0,1
3687,0.2366,0.7637,0,1
3688,0.8975,0.1023,0,0
3689,0.0863,0.9136,0,1
3690,0.07007,0.93,0,1
3691,0.793,0.2069,0,0
3692,0.2861,0.714,0,1
3693,0.22,0.78,0,1
3694,0.291,0.709,0,1
3695,0.0798,0.9204,0,1
3696,0.231,0.769,0,1
3697,0.8057,0.1943,0,0
3698,0.0732,0.927,0,1
3699,0.3452,0.655,0,1
3700,0.917,0.083,0,0
3701,0.866,0.1339,0,0
3702,0.598,0.4016,0,1
3703,0.8633,0.1366,0,0
3704,0.6807,0.319,0,0
3705,0.5737,0.4263,0,1
3706,0.2043,0.796,0,1
3707,0.03818,0.962,0,1
3708,0.2974,0.7026,0,0
3709,0.941,0.059,0,0
3710,0.8984,0.10156,0,0
3711,0.911,0.0888,0,0
3712,0.5312,0.4688,0,1
3713,0.894,0.10596,0,0
3714,0.5195,0.4805,0,1
3715,0.89,0.1097,0,0
3716,0.3757,0.6245,0,1
3717,0.9526,0.04742,0,0
3718,0.0666,0.9336,0,1
3719,0.8833,0.11676,0,0
3720,0.568,0.4321,0,0
3721,0.8623,0.1376,0,0
3722,0.2323,0.7676,0,1
3723,0.4016,0.598,0,1
3724,0.07477,0.9253,0,1
3725,0.04468,0.955,0,1
3726,0.83,0.1699,0,0
3727,0.788,0.212,0,0
3728,0.779,0.2213,0,0
3729,0.1813,0.819,0,1
3730,0.11127,0.8887,0,1
3731,0.7324,0.2673,0,0
3732,0.9165,0.0833,0,0
3733,0.7676,0.2323,0,0
3734,0.537,0.463,0,1
3735,0.9326,0.06757,0,0
3736,0.0742,0.926,0,1
3737,0.6533,0.347,0,1
3738,0.9155,0.0845,0,0
3739,0.856,0.1442,0,0
3740,0.4436,0.5566,0,1
3741,0.758,0.2422,0,0
3742,0.2255,0.7744,0,1
3743,0.1451,0.855,0,1
3744,0.459,0.541,0,1
3745,0.831,0.1688,0,0
3746,0.3225,0.6772,0,1
3747,0.4417,0.558,0,1
3748,0.9097,0.0901,0,0
3749,0.2295,0.7705,0,1
3750,0.9126,0.0876,0,0
3751,0.1422,0.858,0,1
3752,0.832,0.1677,0,0
3753,0.09076,0.909,0,1
3754,0.1152,0.885,0,1
3755,0.1592,0.841,0,1
3756,0.2659,0.734,0,1
3757,0.1666,0.8335,0,1
3758,0.1981,0.802,0,1
3759,0.814,0.1859,0,0
3760,0.1956,0.804,0,1
3761,0.0981,0.902,0,1
3762,0.04337,0.9565,0,1
3763,0.3738,0.626,0,1
3764,0.821,0.179,0,0
3765,0.4844,0.5156,0,1
3766,0.9414,0.05878,0,0
3767,0.8726,0.1277,0,0
3768,0.736,0.2644,0,0
3769,0.0914,0.9087,0,1
3770,0.9097,0.0901,0,0
3771,0.873,0.1268,0,0
3772,0.8364,0.1635,0,0
3773,0.926,0.0742,0,0
3774,0.1251,0.875,0,1
3775,0.7295,0.2705,0,0
3776,0.758,0.2422,0,0
3777,0.9253,0.07477,0,0
3778,0.6807,0.319,0,1
3779,0.714,0.2861,0,0
3780,0.2815,0.7188,0,1
3781,0.568,0.4321,0,1
3782,0.8643,0.1357,0,0
3783,0.9097,0.0901,0,0
3784,0.2893,0.7104,0,1
3785,0.709,0.291,0,0
3786,0.498,0.502,0,1
3787,0.8335,0.1666,0,0
3788,0.911,0.0888,0,0
3789,0.1981,0.802,0,1
3790,0.731,0.269,0,0
3791,0.9053,0.09467,0,0
3792,0.2006,0.7993,0,1
3793,0.831,0.1688,0,0
3794,0.813,0.1871,0,0
3795,0.10895,0.891,0,1
3796,0.1461,0.854,0,1
3797,0.772,0.2281,0,0
3798,0.6724,0.3276,0,0
3799,0.299,0.7007,0,1
3800,0.8613,0.1384,0,0
3801,0.3577,0.6426,0,1
3802,0.857,0.1432,0,0
3803,0.784,0.2161,0,0
3804,0.0546,0.9453,0,1
3805,0.1152,0.885,0,1
3806,0.03436,0.966,0,1
3807,0.10706,0.893,0,1
3808,0.0818,0.918,0,1
3809,0.684,0.3157,0,1
3810,0.7417,0.2583,0,1
3811,0.09076,0.909,0,1
3812,0.766,0.2338,0,0
3813,0.7217,0.2783,0,0
3814,0.7744,0.2255,0,0
3815,0.506,0.4941,0,1
3816,0.932,0.06805,0,0
3817,0.1348,0.865,0,1
3818,0.283,0.717,0,1
3819,0.4883,0.5117,0,1
3820,0.7563,0.2437,0,0
3821,0.679,0.3208,0,0
3822,0.299,0.7007,0,1
3823,0.1859,0.814,0,1
3824,0.9116,0.0882,0,0
3825,0.3416,0.658,0,1
3826,0.679,0.3208,0,1
3827,0.7637,0.2366,0,0
3828,0.6978,0.3025,0,0
3829,0.02129,0.9785,0,1
3830,0.2451,0.755,0,1
3831,0.9346,0.0656,0,0
3832,0.7905,0.2095,0,0
3833,0.4883,0.5117,0,1
3834,0.1677,0.832,0,1
3835,0.2798,0.72,0,1
3836,0.2644,0.736,0,1
3837,0.6875,0.3123,0,0
3838,0.829,0.171,0,0
3839,0.2494,0.7505,0,0
3840,0.3008,0.699,0,1
3841,0.6094,0.3904,0,0
3842,0.309,0.691,0,1
3843,0.8154,0.1848,0,0
3844,0.1956,0.804,0,1
3845,0.4688,0.5312,0,1
3846,0.842,0.1582,0,0
3847,0.0914,0.9087,0,1
3848,0.04602,0.954,0,1
3849,0.0888,0.911,0,1
3850,0.3523,0.648,0,1
3851,0.1733,0.8267,0,1
3852,0.4495,0.551,0,0
3853,0.4263,0.5737,0,1
3854,0.96,0.04025,0,0
3855,0.1312,0.8687,0,1
3856,0.3157,0.684,0,1
3857,0.2524,0.7476,0,1
3858,0.03021,0.9697,0,1
3859,0.02324,0.9766,0,1
3860,0.06903,0.931,0,1
3861,0.9097,0.0901,0,0
3862,0.0772,0.923,0,1
3863,0.8447,0.155,0,0
3864,0.1755,0.824,0,1
3865,0.152,0.848,0,1
3866,0.56,0.4397,0,0
3867,0.6206,0.3794,0,1
3868,0.06903,0.931,0,1
3869,0.8643,0.1357,0,0
3870,0.792,0.2081,0,0
3871,0.0804,0.9194,0,1
3872,0.1128,0.887,0,1
3873,0.12085,0.879,0,1
3874,0.0967,0.9033,0,1
3875,0.8965,0.10376,0,1
3876,0.3174,0.6826,0,1
3877,0.7056,0.2942,0,0
3878,0.1277,0.8726,0,1
3879,0.9126,0.0876,0,0
3880,0.1023,0.8975,0,1
3881,0.457,0.543,0,1
3882,0.0792,0.921,0,1
3883,0.155,0.8447,0,1
3884,0.2673,0.7324,0,1
3885,0.7944,0.2056,0,0
3886,0.2893,0.7104,0,1
3887,0.291,0.709,0,1
3888,0.3025,0.6978,0,1
3889,0.8696,0.1302,0,0
3890,0.808,0.1919,0,0
3891,0.1656,0.8345,0,1
3892,0.149,0.851,0,1
3893,0.37,0.63,0,0
3894,0.8457,0.154,0,0
3895,0.0575,0.9424,0,1
3896,0.866,0.1339,0,0
3897,0.8613,0.1384,0,0
3898,0.749,0.251,0,1
3899,0.876,0.1242,0,0
3900,0.3381,0.662,0,1
3901,0.842,0.1582,0,0
3902,0.06854,0.9316,0,1
3903,0.0592,0.941,0,1
3904,0.3647,0.6353,0,1
3905,0.8857,0.1144,0,0
3906,0.8643,0.1357,0,0
3907,0.8784,0.1217,0,0
3908,0.772,0.2281,0,0
3909,0.4883,0.5117,0,1
3910,0.858,0.1422,0,0
3911,0.4941,0.506,0,1
3912,0.7773,0.2227,0,0
3913,0.2366,0.7637,0,1
3914,0.1412,0.859,0,1
3915,0.7593,0.2407,0,0
3916,0.1859,0.814,0,1
3917,0.6514,0.3486,0,0
3918,0.7563,0.2437,0,0
3919,0.7324,0.2673,0,0
3920,0.5,0.5,0,1
3921,0.07697,0.923,0,1
3922,0.6533,0.347,0,0
3923,0.841,0.1592,0,0
3924,0.628,0.372,0,1
3925,0.1733,0.8267,0,1
3926,0.04996,0.95,0,1
3927,0.3667,0.6333,0,1
3928,0.8066,0.1931,0,0
3929,0.5215,0.4785,0,1
3930,0.814,0.1859,0,0
3931,0.628,0.372,0,1
3932,0.908,0.09204,0,0
3933,0.0882,0.9116,0,1
3934,0.07587,0.9243,0,1
3935,0.944,0.05624,0,0
3936,0.4648,0.535,0,1
3937,0.8267,0.1733,0,0
3938,0.9346,0.0656,0,0
3939,0.8174,0.1824,0,0
3940,0.925,0.0753,0,0
3941,0.3486,0.6514,0,0
3942,0.12085,0.879,0,1
3943,0.1688,0.831,0,1
3944,0.4,0.6,0,1
3945,0.8916,0.1082,0,0
3946,0.881,0.1192,0,0
3947,0.921,0.0792,0,0
3948,0.07263,0.9272,0,1
3949,0.832,0.1677,0,0
3950,0.2366,0.7637,0,1
3951,0.945,0.05542,0,0
3952,0.7983,0.2018,0,0
3953,0.396,0.604,0,1
3954,0.0742,0.926,0,1
3955,0.3416,0.658,0,1
3956,0.2108,0.789,0,1
3957,0.839,0.1614,0,0
3958,0.1531,0.847,0,1
3959,0.1859,0.814,0,1
3960,0.326,0.674,0,1
3961,0.1294,0.8706,0,1
3962,0.8706,0.1294,0,0
3963,0.86,0.1404,0,0
3964,0.2379,0.762,0,1
3965,0.865,0.1348,0,0
3966,0.813,0.1871,0,0
3967,0.868,0.1321,0,0
3968,0.03705,0.963,0,1
3969,0.858,0.1422,0,0
3970,0.904,0.096,0,0
3971,0.762,0.2379,0,1
3972,0.843,0.1571,0,0
3973,0.929,0.07056,0,0
3974,0.434,0.566,0,1
3975,0.8174,0.1824,0,0
3976,0.875,0.1251,0,0
3977,0.856,0.1442,0,0
3978,0.1217,0.8784,0,1
3979,0.1128,0.887,0,1
3980,0.669,0.331,0,0
3981,0.9204,0.0798,0,0
3982,0.9106,0.0895,0,0
3983,0.2407,0.7593,0,1
3984,0.762,0.2379,0,0
3985,0.5757,0.4243,0,1
3986,0.852,0.1481,0,0
3987,0.8613,0.1384,0,0
3988,0.734,0.2659,0,1
3989,0.1481,0.852,0,1
3990,0.9224,0.0775,0,0
3991,0.562,0.4377,0,1
3992,0.9097,0.0901,0,0
3993,0.809,0.1907,0,0
3994,0.789,0.2108,0,0
3995,0.6494,0.3503,0,0
3996,0.8765,0.12335,0,0
3997,0.2815,0.7188,0,1
3998,0.4534,0.547,0,1
3999,0.3276,0.6724,0,1
4000,0.6978,0.3025,0,0
4001,0.1277,0.8726,0,1
4002,0.3433,0.6567,0,1
4003,0.9346,0.0656,0,0
4004,0.5293,0.4707,0,1
4005,0.0619,0.938,0,1
4006,0.1656,0.8345,0,1
4007,0.3557,0.644,0,1
4008,0.1268,0.873,0,1
4009,0.3774,0.6226,0,1
4010,0.4456,0.5547,0,0
4011,0.9395,0.06052,0,0
4012,0.18,0.82,0,1
4013,0.875,0.1251,0,0
4014,0.296,0.704,0,1
4015,0.967,0.03308,0,0
4016,0.894,0.10596,0,0
4017,0.4668,0.533,0,0
4018,0.867,0.1329,0,0
4019,0.9346,0.0656,0,0
4020,0.8696,0.1302,0,0
4021,0.326,0.674,0,1
4022,0.2583,0.7417,0,1
4023,0.07007,0.93,0,1
4024,0.4167,0.583,0,1
4025,0.7993,0.2006,0,0
4026,0.874,0.126,0,0
4027,0.0882,0.9116,0,1
4028,0.2281,0.772,1,1
4029,0.07697,0.923,1,1
4030,0.562,0.4377,1,0
4031,0.5796,0.4207,1,0
4032,0.496,0.504,1,0
4033,0.06323,0.9365,1,1
4034,0.1192,0.881,1,1
4035,0.5815,0.4187,1,0
4036,0.3025,0.6978,1,1
4037,0.6978,0.3025,1,0
4038,0.4688,0.5312,1,0
4039,0.8784,0.1217,1,0
4040,0.15,0.85,1,1
4041,0.506,0.4941,1,0
4042,0.2598,0.74,1,0
4043,0.9106,0.0895,1,0
4044,0.551,0.4495,1,0
4045,0.797,0.2031,1,0
4046,0.1824,0.8174,1,1
4047,0.1045,0.8955,1,1
4048,0.3794,0.6206,1,1
4049,0.0792,0.921,1,1
4050,0.0656,0.9346,1,1
4051,0.5195,0.4805,1,0
4052,0.4226,0.5776,1,0
4053,0.0651,0.935,1,1
4054,0.648,0.3523,1,1
4055,0.3452,0.655,1,1
4056,0.02556,0.9746,1,1
4057,0.9756,0.02443,1,0
4058,0.4302,0.57,1,1
4059,0.05664,0.9434,1,1
4060,0.78,0.22,1,0
4061,0.808,0.1919,1,0
4062,0.723,0.2766,1,0
4063,0.1285,0.8716,1,1
4064,0.9097,0.0901,1,0
4065,0.6206,0.3794,1,0
4066,0.696,0.304,1,0
4067,0.669,0.331,1,0
4068,0.04813,0.9517,1,1
4069,0.251,0.749,1,1
4070,0.823,0.1766,1,0
4071,0.05624,0.944,1,1
4072,0.717,0.283,1,0
4073,0.626,0.3738,1,0
4074,0.6807,0.319,1,0
4075,0.06323,0.9365,1,1
4076,0.8696,0.1302,1,0
4077,0.151,0.849,1,1
4078,0.885,0.1152,1,0
4079,0.5776,0.4226,1,0
4080,0.1981,0.802,1,1
4081,0.797,0.2031,1,0
4082,0.05145,0.9487,1,1
4083,0.0457,0.954,1,1
4084,0.05878,0.9414,1,1
4085,0.1285,0.8716,1,1
4086,0.0901,0.9097,1,1
4087,0.06903,0.931,1,1
4088,0.02547,0.9746,1,1
4089,0.6353,0.3647,1,0
4090,0.2281,0.772,1,1
4091,0.0845,0.9155,1,1
4092,0.5234,0.4766,1,0
4093,0.5293,0.4707,1,0
4094,0.0511,0.9487,1,1
4095,0.4092,0.591,1,1
4096,0.0827,0.9175,1,1
4097,0.381,0.6187,1,0
4098,0.714,0.2861,1,0
4099,0.4902,0.51,1,0
4100,0.0995,0.9004,1,1
4101,0.1192,0.881,1,1
4102,0.0695,0.9307,1,1
4103,0.11755,0.8823,1,1
4104,0.728,0.272,1,0
4105,0.10016,0.9,1,1
4106,0.04053,0.9595,1,1
4107,0.63,0.37,1,0
4108,0.2043,0.796,1,1
4109,0.891,0.10895,1,0
4110,0.743,0.2568,1,0
4111,0.231,0.769,1,1
4112,0.0336,0.9663,1,1
4113,0.6772,0.3225,1,0
4114,0.05542,0.945,1,1
4115,0.04337,0.9565,1,1
4116,0.1561,0.8438,1,1
4117,0.4902,0.51,1,1
4118,0.8154,0.1848,1,0
4119,0.03964,0.9604,1,1
4120,0.792,0.2081,1,0
4121,0.549,0.4514,1,1
4122,0.041,0.959,1,1
4123,0.8223,0.1779,1,0
4124,0.383,0.6167,1,0
4125,0.09875,0.9014,1,1
4126,0.8984,0.10156,1,0
4127,0.7373,0.263,1,0
4128,0.4,0.6,1,0
4129,0.7295,0.2705,1,1
4130,0.866,0.1339,1,0
4131,0.0974,0.903,1,1
4132,0.11755,0.8823,1,1
4133,0.8174,0.1824,1,0
4134,0.6724,0.3276,1,0
4135,0.0764,0.924,1,1
4136,0.859,0.1412,1,0
4137,0.851,0.149,1,0
4138,0.7744,0.2255,1,0
4139,0.5254,0.4746,1,0
4140,0.05624,0.944,1,1
4141,0.669,0.331,1,0
4142,0.3008,0.699,1,1
4143,0.1404,0.86,1,1
4144,0.686,0.314,1,0
4145,0.3943,0.606,1,0
4146,0.11597,0.8843,1,1
4147,0.455,0.545,1,1
4148,0.0619,0.938,1,1
4149,0.7744,0.2255,1,0
4150,0.06854,0.9316,1,1
4151,0.88,0.12,1,0
4152,0.9194,0.0804,1,0
4153,0.0661,0.934,1,1
4154,0.03845,0.9614,1,1
4155,0.7217,0.2783,1,0
4156,0.224,0.776,1,1
4157,0.84,0.1603,1,0
4158,0.693,0.3074,1,0
4159,0.6426,0.3577,1,0
4160,0.3667,0.6333,1,1
4161,0.5815,0.4187,1,0
4162,0.728,0.272,1,0
4163,0.07477,0.9253,1,1
4164,0.9175,0.0827,1,0
4165,0.231,0.769,1,1
4166,0.02386,0.976,1,1
4167,0.604,0.396,1,0
4168,0.07007,0.93,1,1
4169,0.8223,0.1779,1,0
4170,0.746,0.254,1,0
4171,0.7446,0.2554,1,0
4172,0.463,0.537,1,0
4173,0.7773,0.2227,1,0
4174,0.4746,0.5254,1,0
4175,0.543,0.457,1,0
4176,0.801,0.1993,1,0
4177,0.1052,0.895,1,1
4178,0.0798,0.9204,1,1
4179,0.857,0.1432,1,0
4180,0.01142,0.989,1,1
4181,0.6533,0.347,1,0
4182,0.4766,0.5234,1,0
4183,0.648,0.3523,1,0
4184,0.0546,0.9453,1,1
4185,0.7676,0.2323,1,0
4186,0.2878,0.7124,1,1
4187,0.461,0.539,1,0
4188,0.0365,0.9634,1,1
4189,0.3157,0.684,1,1
4190,0.05966,0.9404,1,1
4191,0.4263,0.5737,1,1
4192,0.626,0.3738,1,0
4193,0.04672,0.953,1,1
4194,0.0981,0.902,1,1
4195,0.2437,0.7563,1,1
4196,0.547,0.4534,1,0
4197,0.10596,0.894,1,1
4198,0.4863,0.5137,1,1
4199,0.587,0.413,1,0
4200,0.596,0.4036,1,0
4201,0.6943,0.3057,1,0
4202,0.736,0.2644,1,0
4203,0.8105,0.1896,1,0
4204,0.1582,0.842,1,1
4205,0.0542,0.946,1,1
4206,0.05707,0.943,1,1
4207,0.02129,0.9785,1,1
4208,0.05225,0.9478,1,1
4209,0.1432,0.857,1,1
4210,0.717,0.283,1,0
4211,0.551,0.4495,1,0
4212,0.7705,0.2295,1,0
4213,0.6636,0.3364,1,1
4214,0.9565,0.04337,1,0
4215,0.6704,0.3293,1,0
4216,0.6,0.4,1,0
4217,0.831,0.1688,1,0
4218,0.4941,0.506,1,0
4219,0.8643,0.1357,1,0
4220,0.11676,0.8833,1,1
4221,0.5566,0.4436,1,0
4222,0.1471,0.853,1,1
4223,0.7944,0.2056,1,0
4224,0.7153,0.2847,1,0
4225,0.691,0.309,1,0
4226,0.5273,0.4727,1,0
4227,0.05664,0.9434,1,1
4228,0.9277,0.0721,1,0
4229,0.1339,0.866,1,1
4230,0.803,0.1968,1,0
4231,0.12,0.88,1,1
4232,0.8677,0.1326,1,0
4233,0.0716,0.928,1,1
4234,0.868,0.1321,1,0
4235,0.602,0.398,1,0
4236,0.0927,0.907,1,1
4237,0.151,0.849,0,1
4238,0.78,0.22,0,0
4239,0.4824,0.5176,0,1
4240,0.4207,0.5796,0,1
4241,0.8223,0.1779,0,0
4242,0.1481,0.852,0,1
4243,0.304,0.696,0,1
4244,0.231,0.769,0,1
4245,0.632,0.3684,0,0
4246,0.3242,0.676,0,1
4247,0.734,0.2659,0,0
4248,0.6943,0.3057,0,0
4249,0.9365,0.0637,0,0
4250,0.9355,0.06464,0,0
4251,0.1824,0.8174,0,1
4252,0.2213,0.779,0,1
4253,0.4282,0.572,0,1
4254,0.4727,0.5273,0,1
4255,0.0695,0.9307,0,1
4256,0.899,0.1009,0,0
4257,0.8975,0.1023,0,0
4258,0.902,0.0981,0,0
4259,0.3364,0.6636,0,1
4260,0.867,0.1329,0,0
4261,0.599,0.4006,0,0
4262,0.792,0.2081,0,0
4263,0.0863,0.9136,0,1
4264,0.1432,0.857,0,1
4265,0.84,0.1603,0,0
4266,0.0888,0.911,0,1
4267,0.2893,0.7104,0,1
4268,0.496,0.504,0,1
4269,0.784,0.2161,0,0
4270,0.755,0.2451,0,1
4271,0.9097,0.0901,0,0
4272,0.8765,0.12335,0,0
4273,0.1981,0.802,0,1
4274,0.1321,0.868,0,1
4275,0.8594,0.1409,0,0
4276,0.4746,0.5254,0,1
4277,0.2108,0.789,0,1
4278,0.658,0.3416,0,1
4279,0.3328,0.667,0,1
4280,0.8843,0.11597,0,0
4281,0.958,0.04178,0,0
4282,0.2783,0.7217,0,1
4283,0.1268,0.873,0,1
4284,0.8115,0.1884,0,0
4285,0.8774,0.1225,0,0
4286,0.1907,0.809,0,1
4287,0.803,0.1968,0,0
4288,0.434,0.566,0,1
4289,0.1677,0.832,0,1
4290,0.5,0.5,0,1
4291,0.1471,0.853,0,1
4292,0.9155,0.0845,0,0
4293,0.5117,0.4883,0,1
4294,0.5737,0.4263,0,1
4295,0.1277,0.8726,0,1
4296,0.1571,0.843,0,1
4297,0.0792,0.921,0,1
4298,0.2134,0.7866,0,1
4299,0.849,0.151,0,0
4300,0.0496,0.95,0,1
4301,0.0821,0.918,0,1
4302,0.728,0.272,0,0
4303,0.1956,0.804,0,1
4304,0.691,0.309,0,0
4305,0.809,0.1907,0,0
4306,0.4417,0.558,0,1
4307,0.4377,0.562,0,1
4308,0.4111,0.589,0,1
4309,0.7607,0.2394,0,0
4310,0.916,0.08386,0,0
4311,0.2069,0.793,0,1
4312,0.63,0.37,0,0
4313,0.07477,0.9253,0,1
4314,0.0637,0.9365,0,1
4315,0.4263,0.5737,0,1
4316,0.7993,0.2006,0,0
4317,0.96,0.04025,0,0
4318,0.1316,0.868,0,1
4319,0.855,0.1451,0,0
4320,0.8726,0.1277,0,0
4321,0.0895,0.9106,0,1
4322,0.4456,0.5547,0,1
4323,0.919,0.08093,0,0
4324,0.906,0.09436,0,0
4325,0.699,0.3008,0,0
4326,0.3328,0.667,0,1
4327,0.2186,0.7812,0,1
4328,0.74,0.2598,0,0
4329,0.7676,0.2323,0,1
4330,0.78,0.22,0,0
4331,0.947,0.0534,0,0
4332,0.8716,0.1285,0,0
4333,0.9194,0.0804,0,0
4334,0.4766,0.5234,0,1
4335,0.9395,0.06052,0,0
4336,0.1067,0.893,0,1
4337,0.3923,0.6074,0,1
4338,0.935,0.0651,0,0
4339,0.8154,0.1848,0,0
4340,0.66,0.3398,0,0
4341,0.1242,0.876,0,1
4342,0.5234,0.4766,0,1
